id,screen/route,file:line,kind,core_path,hebrew_source
he-0248,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:200,template,no,מונחים קבועים — תמיד כך:
he-0249,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:201,template,no,- בלם פליטה = ብሬክ ማጥፊያ
he-0250,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:202,template,no,- מרחק עצירה = የማቆሚያ ርቀት
he-0251,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:203,template,no,- זמן תגובה = የምላሽ ጊዜ
he-0252,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:204,template,no,- מערכת היגוי = የአቅጣጫ ቁጥጥር ሥርዓት
he-0253,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:205,template,no,- עומס ציר = የዘንግ ጭነት
he-0254,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:206,template,no,- רישיון מקצועי = ሙያዊ ፈቃድ
he-0255,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:207,template,no,- נהיגה בטוחה = ደህንነቱ የተጠበቀ ሹፌርነት
he-0256,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:208,template,no,- אוטובוס = አውቶቡስ
he-0257,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:209,template,no,- תמרור עצור = ቁም ምልክት
he-0258,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:210,template,no,"- מרב""ד = የሙያ ብቃት ምዘና (מרב""ד)"
he-0259,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:212,template,no,שלב 2 — סיווג JSON:
he-0260,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:214,template,no,"""title_he"": ""כותרת בעברית"","
he-0261,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:215,template,no,"""title_am"": ""ርዕስ באמהרית"","
he-0262,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:216,template,no,"""subject"": ""חוקי_תנועה | הכנה_למרב\\""ד | מכונאות_רכב_כבד | בטיחות_והסעה"","
he-0263,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:217,template,no,"""tier"": ""מתחיל | מתקדם | מקצועי"","
he-0264,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:218,template,no,"""target_class"": ""שם הכיתה שבני יציין"","
he-0265,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:220,template,no,"""content_he"": ""תוכן עברי מלא"","
he-0266,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:224,template,no,שלב 3 — פלט מוכן לשמירה:
he-0267,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:225,template,no,הצג את התוכן המתורגם מוכן להכנסה ל-Supabase materials.
he-0268,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:227,template,no,כללים:
he-0269,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:228,template,no,"- טון מקצועי, חינוכי, ישיר — בלי הקדמות"
he-0270,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:229,template,no,- אל תמציא נתונים
he-0271,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:230,template,no,- אם חסר מידע לסיווג — שאל את בני לפני הביצוע
he-0272,lib:ai-agent.functions,src/lib/ai-agent.functions.ts:231,template,no,"- אם חסר שם כיתה — שאל: ""לאיזו כיתה לשייך?"""
he-0273,lib:ai-chat.functions,src/lib/ai-chat.functions.ts:11,template,yes,- If the student writes in Hebrew (עברית): respond ONLY in proper modern Hebrew. Simple sentences. Never mix with English or Amharic.
he-0274,lib:ai-chat.functions,src/lib/ai-chat.functions.ts:33,template,yes,"""כן, הסימן הזה אומר... בואו נסביר בפשטות..."""
he-0275,lib:beqa-docx,src/lib/beqa-docx.ts:19,string,no,לא ידוע
he-0276,lib:beqa-docx,src/lib/beqa-docx.ts:31,string,no,✓ מומלץ מאוד
he-0277,lib:beqa-docx,src/lib/beqa-docx.ts:31,string,no,✗ לא מומלץ כרגע
he-0278,lib:beqa-docx,src/lib/beqa-docx.ts:31,string,no,⚠ ראיון נוסף מומלץ
he-0279,lib:beqa-docx,src/lib/beqa-docx.ts:59,string,no,תיק אבחון פסיכולוגי-תעסוקתי
he-0280,lib:beqa-docx,src/lib/beqa-docx.ts:60,string,no,סודי — לשימוש מקצועי בלבד
he-0281,lib:beqa-docx,src/lib/beqa-docx.ts:63,string,no,פרטי מועמד
he-0282,lib:beqa-docx,src/lib/beqa-docx.ts:64,template,no,שם: ${fullName}
he-0283,lib:beqa-docx,src/lib/beqa-docx.ts:65,template,no,תאריך: ${dateStr}
he-0284,lib:beqa-docx,src/lib/beqa-docx.ts:66,template,no,מספר דוח: ${reportId}
he-0285,lib:beqa-docx,src/lib/beqa-docx.ts:69,string,no,ציון BEQA הסופי
he-0286,lib:beqa-docx,src/lib/beqa-docx.ts:74,string,no,המלצות מקצועיות
he-0287,lib:beqa-docx,src/lib/beqa-docx.ts:75,string,no,✔ מוטיבציה גבוהה ואמיתית למקצוע הנהיגה
he-0288,lib:beqa-docx,src/lib/beqa-docx.ts:76,string,no,✔ שליטה עצמית מוכחת תחת לחץ
he-0289,lib:beqa-docx,src/lib/beqa-docx.ts:77,string,no,✔ אחריות בטיחותית גבוהה
he-0290,lib:beqa-docx,src/lib/beqa-docx.ts:78,string,no,◆ מומלץ ראיון נוסף לאחר 30 יום
he-0291,lib:beqa-docx,src/lib/beqa-docx.ts:79,string,no,"◆ השלמת מבחן תיאוריה לפני המרב""ד"
he-0292,lib:beqa-questions,src/lib/beqa-questions.ts:15,string,yes,"מהו מרחק העצירה הכולל של רכב הנוסע במהירות 90 קמ\""ש בכביש יבש?"
he-0293,lib:beqa-questions,src/lib/beqa-questions.ts:16,string,yes,כ-40 מטר
he-0294,lib:beqa-questions,src/lib/beqa-questions.ts:16,string,yes,כ-70 מטר
he-0295,lib:beqa-questions,src/lib/beqa-questions.ts:16,string,yes,כ-100 מטר
he-0296,lib:beqa-questions,src/lib/beqa-questions.ts:16,string,yes,כ-130 מטר
he-0297,lib:beqa-questions,src/lib/beqa-questions.ts:21,string,yes,באיזה מצב מותר לעקוף מימין?
he-0298,lib:beqa-questions,src/lib/beqa-questions.ts:23,string,yes,תמיד כשיש מקום
he-0299,lib:beqa-questions,src/lib/beqa-questions.ts:24,string,yes,כשהרכב שלפניך מאותת שמאלה ופונה שמאלה
he-0300,lib:beqa-questions,src/lib/beqa-questions.ts:25,string,yes,בכביש חד-סטרי בלבד
he-0301,lib:beqa-questions,src/lib/beqa-questions.ts:26,string,yes,אסור לעקוף מימין בשום מצב
he-0302,lib:beqa-questions,src/lib/beqa-questions.ts:32,string,yes,"מה מרחק הבטיחות המינימלי מאחורי אוטובוס במהירות 80 קמ\""ש?"
he-0303,lib:beqa-questions,src/lib/beqa-questions.ts:33,string,yes,1 שניה
he-0304,lib:beqa-questions,src/lib/beqa-questions.ts:33,string,yes,2 שניות
he-0305,lib:beqa-questions,src/lib/beqa-questions.ts:33,string,yes,3 שניות
he-0306,lib:beqa-questions,src/lib/beqa-questions.ts:33,string,yes,5 שניות
he-0307,lib:beqa-questions,src/lib/beqa-questions.ts:38,string,yes,תמרור 'תן זכות קדימה' (משולש הפוך) מחייב את הנהג:
he-0308,lib:beqa-questions,src/lib/beqa-questions.ts:40,string,yes,לעצור עצירה מוחלטת תמיד
he-0309,lib:beqa-questions,src/lib/beqa-questions.ts:41,string,yes,להאט ולתת זכות לרכב בדרך החוצה
he-0310,lib:beqa-questions,src/lib/beqa-questions.ts:42,string,yes,להמשיך בנסיעה רגילה
he-0311,lib:beqa-questions,src/lib/beqa-questions.ts:43,string,yes,להאיץ כדי להשתלב מהר
he-0312,lib:beqa-questions,src/lib/beqa-questions.ts:49,string,yes,מהי הסנקציה על נהיגה תחת השפעת אלכוהול ברמה של פי 3 מהמותר?
he-0313,lib:beqa-questions,src/lib/beqa-questions.ts:51,string,yes,קנס בלבד
he-0314,lib:beqa-questions,src/lib/beqa-questions.ts:52,string,yes,פסילת רישיון ל-3 חודשים
he-0315,lib:beqa-questions,src/lib/beqa-questions.ts:53,string,yes,פסילה מינהלית ל-30 יום + הגשת כתב אישום
he-0316,lib:beqa-questions,src/lib/beqa-questions.ts:54,string,yes,אזהרה בכתב
he-0317,lib:beqa-questions,src/lib/beqa-questions.ts:60,string,yes,"באיזו מהירות מקסימלית מותר לנסוע בדרך עירונית, אלא אם תמרור קובע אחרת?"
he-0318,lib:beqa-questions,src/lib/beqa-questions.ts:61,string,yes,"40 קמ\""ש"
he-0319,lib:beqa-questions,src/lib/beqa-questions.ts:61,string,yes,"50 קמ\""ש"
he-0320,lib:beqa-questions,src/lib/beqa-questions.ts:61,string,yes,"60 קמ\""ש"
he-0321,lib:beqa-questions,src/lib/beqa-questions.ts:61,string,yes,"70 קמ\""ש"
he-0322,lib:beqa-questions,src/lib/beqa-questions.ts:66,string,yes,מתי חובה להדליק אורות נמוכים ברכב?
he-0323,lib:beqa-questions,src/lib/beqa-questions.ts:68,string,yes,רק בלילה
he-0324,lib:beqa-questions,src/lib/beqa-questions.ts:69,string,yes,רק בערפל
he-0325,lib:beqa-questions,src/lib/beqa-questions.ts:70,string,yes,"תמיד בנסיעה בכביש בין-עירוני, גם ביום"
he-0326,lib:beqa-questions,src/lib/beqa-questions.ts:71,string,yes,רק כשיורד גשם
he-0327,lib:beqa-questions,src/lib/beqa-questions.ts:77,string,yes,"ברמזור צהוב מהבהב, מה על הנהג לעשות?"
he-0328,lib:beqa-questions,src/lib/beqa-questions.ts:79,string,yes,לעצור עצירה מוחלטת
he-0329,lib:beqa-questions,src/lib/beqa-questions.ts:80,string,yes,להמשיך במהירות רגילה
he-0330,lib:beqa-questions,src/lib/beqa-questions.ts:81,string,yes,להאט ולהיכנס לצומת בזהירות
he-0331,lib:beqa-questions,src/lib/beqa-questions.ts:82,string,yes,לעצור רק אם יש הולכי רגל
he-0332,lib:beqa-questions,src/lib/beqa-questions.ts:88,string,yes,מהו זמן התגובה הממוצע של נהג ער ומפוקס מרגע זיהוי מכשול ועד תחילת בלימה?
he-0333,lib:beqa-questions,src/lib/beqa-questions.ts:89,string,yes,0.2 שניות
he-0334,lib:beqa-questions,src/lib/beqa-questions.ts:89,string,yes,0.7-1.0 שניות
he-0335,lib:beqa-questions,src/lib/beqa-questions.ts:89,string,yes,1.5 שניות
he-0336,lib:beqa-questions,src/lib/beqa-questions.ts:89,string,yes,2 שניות
he-0337,lib:beqa-questions,src/lib/beqa-questions.ts:94,string,yes,"כשנהג מגלה שמערכת ה-ABS אינה תקינה (נורת אזהרה דולקת), עליו:"
he-0338,lib:beqa-questions,src/lib/beqa-questions.ts:96,string,yes,להמשיך בנסיעה רגילה — לא משפיע על בלימה
he-0339,lib:beqa-questions,src/lib/beqa-questions.ts:97,string,yes,"להאט, להגביר מרחק ביטחון ולפנות למוסך בהקדם"
he-0340,lib:beqa-questions,src/lib/beqa-questions.ts:98,string,yes,לעצור מיד באמצע הכביש
he-0341,lib:beqa-questions,src/lib/beqa-questions.ts:99,string,yes,להגביר מהירות כדי להגיע מהר למוסך
he-0342,lib:beqa-questions,src/lib/beqa-questions.ts:182,string,yes,יציב מאוד תחת לחץ
he-0343,lib:beqa-questions,src/lib/beqa-questions.ts:183,string,yes,"יציבות טובה, עם רגעי לחץ נקודתיים"
he-0344,lib:beqa-questions,src/lib/beqa-questions.ts:184,string,yes,חוסר יציבות מתון תחת לחץ
he-0345,lib:beqa-questions,src/lib/beqa-questions.ts:185,string,yes,חוסר יציבות משמעותי בתנאי סטרס
he-0346,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:7,string,no,מוטיבציה לנהיגה
he-0347,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:8,string,no,שליטה עצמית
he-0348,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:9,string,no,אחריות בטיחותית
he-0349,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:10,string,no,הכרת חוק שעות נהיגה
he-0350,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:11,string,no,חוסן לאחר כישלון
he-0351,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:12,string,no,תמיכה משפחתית
he-0352,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:13,string,no,תקשורת — חסם שפה
he-0353,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:14,string,no,מחויבות ללמידה
he-0354,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:15,string,no,ציפיות שכר
he-0355,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:16,string,no,הגדרה עצמית
he-0356,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:17,string,no,חוסן (קהילה)
he-0357,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:18,string,no,ערכים קהילתיים
he-0358,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:19,string,no,אומץ התמודדות
he-0359,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:20,string,no,תרחיש לחץ
he-0360,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:60,string,no,אתיופי
he-0361,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:62,string,no,רוסי
he-0362,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:64,string,no,קוקי
he-0363,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:70,string,no,✓ מומלץ מאוד
he-0364,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:72,string,no,✗ לא מומלץ כרגע
he-0365,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:73,string,no,⚠ ראיון נוסף מומלץ
he-0366,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:81,string,no,מצוין
he-0367,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:81,string,no,טוב
he-0368,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:81,string,no,בינוני
he-0369,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:81,string,no,נמוך
he-0370,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:95,template,no,<title>Haile Drive AI — דוח ${escapeHtml(reportId)}</title>
he-0371,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:129,template,no,"<div class=""subtitle"">תיק אבחון פסיכולוגי-תעסוקתי | BEQA Report</div>"
he-0372,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:132,template,no,"<p class=""confidential"">סודי — לשימוש מקצועי בלבד</p>"
he-0373,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:135,template,no,"<tr><td>שם המועמד:</td><td>${escapeHtml(profile?.full_name || ""לא ידוע"")}</td><td>תאריך:</td><td>${escapeHtml(new Date(session.created_at).toLocaleDateString(""he-IL""))}</td></tr>"
he-0374,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:136,template,no,<tr><td>קהילה:</td><td>${escapeHtml(communityLabel)}</td><td>מספר דוח:</td><td>${escapeHtml(reportId)}</td></tr>
he-0375,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:137,template,no,"<tr><td>סוג אבחון:</td><td>${escapeHtml(session.assessment_type || ""פסיכולוגי"")}</td><td>מייל:</td><td>${escapeHtml(profile?.email || """")}</td></tr>"
he-0376,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:140,template,no,"<div class=""section-title"">סיכום מנהלים</div>"
he-0377,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:144,template,no,"<div class=""score-label"">ציון BEQA</div>"
he-0378,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:148,template,no,ציון פסיכולוגי: <strong>${psych.toFixed(2)}/4.0</strong> &nbsp;|&nbsp;
he-0379,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:149,template,no,ציון דיוק: <strong>${accuracy.toFixed(1)}%</strong>
he-0380,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:155,jsx_text,no,ניתוח תשובות
he-0381,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:159,jsx_text,no,מדד
he-0382,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:159,jsx_text,no,ציון
he-0383,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:159,jsx_text,no,הערכה
he-0384,lib:beqa-report.functions,src/lib/beqa-report.functions.ts:167,template,no,"<div class=""section-title"">המלצות מקצועיות</div>"
